homologue_id	protein_id	species_id	user_id	uniprot	swiss_prot_trembl	structure_solved	sunid_p	notes	hits
2368	846	2	1037	P00760	n/a	y	50516	n/a	0
2369	847	1	1037	Q96T71	n/a	homologue only	n/a	n/a	0
2370	559	9	1037	P00698	n/a	y	53962	n/a	0
2371	848	87	1037	Q9NBD4	n/a	y	142847	n/a	0
2372	849	344	1037	Q948Z4	n/a		n/a	n/a	0
2373	445	342	1037	Q9U7F7	n/a		n/a	n/a	0
2374	850	1	1037	Q9Y2D1	n/a	homologue only	n/a	n/a	0
2375	228	7	1037	P0A910	n/a	y	56928	n/a	0
2376	851	144	1037	Q12248	n/a		n/a	n/a	0
2377	852	7	745		n/a		n/a	n/a	0
2378	853	4	1390	Unknown	n/a		n/a	n/a	0
2379	853	4	2	Q5FVM4	n/a		n/a	n/a	0
2380	854	345	1404	Unknown	n/a		n/a	n/a	0
2381	53	346	1429	Unknown	n/a		n/a	n/a	0
2382	855	347	1429		n/a		n/a	n/a	0
2383	855	347	1429		n/a		n/a	n/a	0
2384	53	346	1429		n/a		n/a	n/a	0
2385	856	348	1531	P83052	n/a	y	n/a	n/a	0
2386	856	7	1531	P83052	n/a	y	n/a	n/a	0
2387	574	7	1531		n/a	y	n/a	n/a	0
2388	169	349	1565	Q8YAS0	n/a	y	53931	n/a	0
2389	465	28	1884		n/a		n/a	n/a	0
2390	857	1	2227		n/a	y	88596	n/a	0
2391	857	1	2	P01854	n/a	y	88596	n/a	0
