report_id	journal_id	authors	year	title	volume	pages	pubmed	notes	user_id
597	129	Shimojo K, Oshima T, Naganawa H, Goto M	2007	Calixarene-Assisted Protein Refolding via Liquid-Liquid Extraction	8	3061-3066	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Shimojo%20K,oshima%20t%20naganawa%20h	n/a	1037
598	130	Babon JJ, Yao S, DeSouza DP, Harrison CF, Fabri LJ, Liepinsh E, Scrofani SD, Baca M, Norton RS.	2005	Secondary structure assignment of mouse SOCS3 by NMR defines the domain boundaries and identifies an unstructured insertion in the SH2 domain.	272	6120-6130	http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=16302975&ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	22
599	1	Lloyd, JA., McGrew, DA & Knight, KL.	2005	Identification of residues important for DNA binding in the full-length human Rad52 protein.	345	239-249	http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=15571718&ordinalpos=12&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	22
600	9	Linares, David	2004	Single-step purification and refolding of recombinant mouse and human myelin oligodendrocyte glycoprotein and induction of EAE in mice	34	249-256	n/a	n/a	1041
601	131	 Wang C ;  Wang L ; Geng X	2006	Renaturation of Recombinant Human Granulocyte Colony-Stimulating Factor Produced from Escherichia coli Using Size Exclusion Chromatography	29	203-216	http://www.informaworld.com/smpp/content~content=a741505539~db=all~order=page	n/a	1037
602	9	Haiqin Lu, Jie Zhu, Yuhui Zang, Yuguan Ze, Junchuan Qin	2006	Cloning, purification, and refolding of human paraoxonase-3 expressed in Escherichia coli and its characterization	46	92-99	16139510	n/a	1044
603	9	Lu H, YU M, Sun Y, Mao W, Wang Q, Wu M, Han W	2007	 Expression and purification of bioactive high-purity mouse monokine induced by IFN-gamma in Escherichia coli.	55	132-138	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Lu%20H,%20Yu%20M,%20Sun%20Y	n/a	1037
604	62	Wang SS, Chang CK, Liu HS	2007	Effect of sample loop dimension on lysozyme refolding in size-exclusion chromatography.	1161	56-63	http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=17448483&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
605	87	Da-Hui L, Gui-Liang J, Ying-Tao Z, Tie-Min A.	2007	Bacterial expression of a Trichosanthes kirilowii defensin (TDEF1) and its antifungal activity on Fusarium oxysporum.	74	146-151	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Da-Hui%20l,Gui-Liang%20J,Ying-tao%20Z	n/a	1037
606	9	Veldkamp CT, Peterson FC, Hayes PL, Mattmiller JE, Haugner JC 3rd, de la Cruz N, Volkman BF.	2007	On-column refolding of recombinant chemokines for NMR studies and biological assays.	52	202-209	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Veldkamp%20CT,Peterson%20FC,HAyes%20pl	n/a	1037
607	132	Wang X, Lu D, Austin R, Agarwal A, Mueller LJ, Liu Z, Wu J, Feng P.	2007	Protein refolding assisted by periodic mesoporous organosilicas.	23	5735-5739	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Wang%20X,%20Lu%20D,Austin%20R	n/a	1037
608	133	Wang X, Lu D, Austin R, Agarwal A, Mueller LJ, Liu Z, Wu J, Feng P.	2007	Protein refolding assisted by periodic mesoporous organosilicas.	23	5735-5739	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Wang%20X,%20Lu%20D,Austin%20R	n/a	1037
609	134	Wang X, Lu D, Austin R, Agarwal A, Mueller LJ, Liu Z, Wu J, Feng P.	2007	Protein refolding assisted by periodic mesoporous organosilicas.	23	5735-5739	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Wang%20X,%20Lu%20D,Austin%20R	n/a	1037
610	135	Wang X, Lu D, Austin R, Agarwal A, Mueller LJ, Liu Z, Wu J, Feng P.	2007	Protein refolding assisted by periodic mesoporous organosilicas.	23	5735-5739	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Wang%20X,%20Lu%20D,Austin%20R	n/a	1037
611	2	Mizoue LS, Bazan JF, Johnson EC, Handel TM.	1999	Solution structure and dynamics of the CX3C chemokine domain of fractalkine and its interaction with an N-terminal fragment of CX3CR1.	38	1402-1414	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=mizoue%20ls,bazan%20jf,%20johnson%20ec	n/a	1037
612	10	Peterson FC, Elgin ES, Nelson TJ, Zhang F, Hoeger TJ, Linhardt RJ, Volkman BF.	2004	Identification and characterization of a glycosaminoglycan recognition element of the C chemokine lymphotactin.	279	12598-12604	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=peterson%20fc,%20elgin%20es,%20nelson%20tj	n/a	1037
613	136	Yazdanparast R, Khodagholia F, Sourib E	2007	Alkalinephosphataserefoldingassistedbysequentialuseofoppositely	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yazdanparast%20r,Khodagholi%20f,Souri%20e	n/a	1037
614	18	Leong SS, Middelberg AP	2007	A simplified bioprocess for human alpha-fetoprotein production from inclusion bodies	97	99-117	http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=17115449&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
615	2	Rozema D, Gellman SH	1996	Artificial chaperone-assisted refolding of denatured-reduced lysozyme: modulation of the competition between renaturation and aggregation	35	15760-15771	http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=8961939&ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
616	18	Mannall GJ, Titchener-Hooker NJ, Dalby PA	2007	Factors affecting protein refolding yields in a fed-batch and batch-refolding system	97	1523-1534	http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=17304557&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
617	137	Daugherty DL, Rozema D, Hanson PE, Gellman SH	1998	Artificial chaperone-assisted refolding of citrate synthase.	18	33961-33971	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=mizoue%20ls,bazan%20jf,%20johnson%20ec	n/a	1037
618	138	Hagen AJ, Hatton TA, Wang DI	1990	Protein refolding in reversed micelles	35	955-965	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=hagen%20Aj,%20HAtton%20TA,%20Wang%20DI	n/a	1037
619	22	Yazdanparast R, Esmaeili MA, Khodagholi F.	2007	Control of aggregation in protein refolding: cooperative effects of artificial chaperone and cold temperature.	40	126-133	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yazanparast%20R,%20Esmaeili%20M,Khodagholi%20f	n/a	1037
620	139	Cheng DH, Shen Q, Qian J, Qian Z, Ye QZ.	2002	Expression and purification of catalytic domain of human macrophage elastase for high throughput inhibitor screening	23	143-151	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Cheng%20DH,%20Shen%20Q,%20Qian%20J,Qian%20Z,%20Ye%20QZ	n/a	1037
621	140	Huang Y, Choi MY, Au SW, Au DM, Lam VM, Engel PC.	2007	Purification and detailed study of two clinically different human glucose 6-phosphate dehydrogenase variants, G6PD(Plymouth) and G6PD(Mahidol): Evidence for defective protein folding as the basis of disease.	93	44-53	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
622	141	Cheng YC, Yan FJ, Chang LS.	2004	Taiwan cobra chymotrypsin inhibitor: cloning, functional expression and gene organization	1747	213-220	http://www.ncbi.nlm.nih.gov/pubmed/15698956?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
623	21	Cheng DH, Shen Q, Qian J, Qian Z, Ye QZ.	1994	Expression and purification of catalytic domain of human macrophage elastase for high throughput inhibitor screening.	313	346-350	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=cheng%20DH,%20Shen%20Q,%20Qian%20J,Qian%20Z,%20Ye%20QZ	n/a	1037
624	21	Cheng DH, Shen Q, Qian J, Qian Z, Ye QZ.	1994	Expression and purification of catalytic domain of human macrophage elastase for high throughput inhibitor screening.	313	346-350	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=cheng%20DH,%20Shen%20Q,%20Qian%20J,Qian%20Z,%20Ye%20QZ	n/a	1037
625	21	Cheng DH, Shen Q, Qian J, Qian Z, Ye QZ.	1994	Expression and purification of catalytic domain of human macrophage elastase for high throughput inhibitor screening.	313	346-350	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=cheng%20DH,%20Shen%20Q,%20Qian%20J,Qian%20Z,%20Ye%20QZ	n/a	1037
626	21	Cheng DH, Shen Q, Qian J, Qian Z, Ye QZ.	1994	Expression and purification of catalytic domain of human macrophage elastase for high throughput inhibitor screening.	313	346-350	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=cheng%20DH,%20Shen%20Q,%20Qian%20J,Qian%20Z,%20Ye%20QZ	n/a	1037
627	142	Chen Z, Sun X, Tang K	2004	 Cloning and expression of a novel cDNA encoding a mannose-binding lectin from Dendrobium officinale.	45	535-540	http://www.ncbi.nlm.nih.gov/pubmed/15733576?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
628	8	De Marzí MC, Fernández MM, Sundberg EJ, Molinero L, Zwirner NW, Llera AS, Mariuzza RA, Malchiodi EL.	2004	Cloning, expression and interaction of human T-cell receptors with the bacterial superantigen SSA.	271	4075-4083	http://www.ncbi.nlm.nih.gov/pubmed/15479236?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
629	66	Chang TS, Wan HM, Chen CC, Giridhar R, Wu WT.	2003	Fusion protein of the hyaluronan binding domain from human TSG-6 with luciferase for assay of hyaluronan.	25	1037-2003	http://www.ncbi.nlm.nih.gov/pubmed/12889811?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
630	9	Cheng D, Shen Q, Nan F, Qian Z, Ye QZ.	2003	Purification and characterization of catalytic domains of gelatinase A with or without fibronectin insert for high-throughput inhibitor screening.	27	63-74	http://www.ncbi.nlm.nih.gov/pubmed/12509986?ordinalpos=10&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
631	8	Castellanos-Serra LR, Hardy E, Ubieta R, Vispo NS, Fernandez C, Besada V, Falcon V, Gonzalez M, Santos A, Perez G, Silva A, Herrera L.	1995	Expression and folding of an interleukin-2-proinsulin fusion protein and its conversion into insulin by a single step enzymatic removal of the C-peptide and the N-terminal fused sequence.	378	171-176	http://www.ncbi.nlm.nih.gov/pubmed/8549827?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
632	143	Chen ZY, Brown RL, Lax AR, Cleveland TE, Russin JS.	1998	Inhibition of plant-pathogenic fungi by a corn trypsin inhibitor overexpressed in Escherichia coli.	65	1320-1324	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Chen%20zy,Brown%20RL,%20Lax%20AR	n/a	1037
633	2	Dash C, Sastry M, Rao M.	2005	Illustration of HIV-1 protease folding through a molten-globule-like intermediate using an experimental model that implicates alpha-crystallin and calcium ions.	44	3725-3734	http://www.ncbi.nlm.nih.gov/pubmed/15751949?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
634	2	Küster F, Seckler R.	2008	Pea Seed Lectin Folds and Oligomerizes via an Intermediate Not Represented in the Structural Hierarchy.	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Kuster%20F,Seckler%20R	Epub ahead of print	1037
635	144	Wisniewski P, Master A, Kaminska B.	2008	Cloning and purification of functionally active Fas ligand Interfering Protein (FIP) expressed in Escherichia coli.	55	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Wisniewski%20P,%20Master%20A	Epub ahead of print	1037
636	53	Yamaguchi S, Yamamoto E, Tsukiji S, Nagamune T.	2008	Successful Control of Aggregation and Folding Rates during Refolding of Denatured Lysozyme by Adding N-Methylimidazolium Cations with Various N-Substituents.	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yamaguchi%20S,%20yamamoto%20E	Epub ahead of print	1037
637	53	Yamaguchi S, Yamamoto E, Tsukiji S, Nagamune T.	2008	Successful Control of Aggregation and Folding Rates during Refolding of Denatured Lysozyme by Adding N-Methylimidazolium Cations with Various N-Substituents.	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yamaguchi%20S,%20yamamoto%20E	Epub ahead of print	1037
638	53	Yamaguchi S, Yamamoto E, Tsukiji S, Nagamune T.	2008	Successful Control of Aggregation and Folding Rates during Refolding of Denatured Lysozyme by Adding N-Methylimidazolium Cations with Various N-Substituents.	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yamaguchi%20S,%20yamamoto%20E	Epub ahead of print	1037
639	53	Yamaguchi S, Yamamoto E, Tsukiji S, Nagamune T.	2008	Successful Control of Aggregation and Folding Rates during Refolding of Denatured Lysozyme by Adding N-Methylimidazolium Cations with Various N-Substituents.	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yamaguchi%20S,%20yamamoto%20E	Epub ahead of print	1037
998	43	Unpublished	0	Unpublished	0	0	NULL	NULL	0
999	43	Unknown	0	Unknown	0	0	NULL	NULL	0
1000	156	Sun Z, Xia Z, Bi F, Liu JN.	2008	Expression and purification of human urodilatin by small ubiquitin-related modifier fusion in Escherichia coli.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18189135?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	 ahead of print	1037
1001	53	Yamaguchi S, Yamamoto E, Tsukiji S, Nagamune T.	2008	Successful Control of Aggregation and Folding Rates during Refolding of Denatured Lysozyme by Adding N-Methylimidazolium Cations with Various N-Substituents.	1	1	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Yamaguchi%20S,%20yamamoto%20E	Epub ahead of print	1037
1002	26	Shah S, Gupta MN.	2008	Simultaneous refolding, purification and immobilization of xylanase with multi-walled carbon nanotubes.	1784	363-367	http://www.ncbi.nlm.nih.gov/pubmed/18155676?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1003	158	Geng S, Chang H, Qin W, Li Y, Feng J, Shen B.	2008	Overexpression, effective renaturation, and bioactivity of novel single-chain antibodies against TNF-alpha.	38	74-86	http://www.ncbi.nlm.nih.gov/pubmed/18080912?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1016	9	Chen XG,Gong Y,Li H,Lun ZR,Fung MC	2001	High-Level Expression and Purification of Immunogenic Recombinant SAG1 P30) of Toxoplasma gondii in Escherichia coli	23	33-37	n/a	n/a	1037
1017	9	Kahmann JD, Koruth R, Day AJ.	1997	Method for quantitative refolding of the link module from human TSG-6	9	315-318	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Kahmann%20jd,%20koruth%20R	n/a	1037
1018	169	Okuda H, Sakuhana C, Yamamoto R, Kawai R, Mizukami Y, Matsuda K.	2007	Effects of divalent cations on encapsulation and release in the GroEL-assisted folding.	20	903-910	http://www.ncbi.nlm.nih.gov/pubmed/17242865?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1019	137	Okuda H, Sakuhana C, Yamamoto R, Mizukami Y, Kawai R, Sumita Y, Koga M, Shirai M, Matsuda K.	2008	Intermediate domain defines broad nucleotide selectivity for protein folding in chlamydophila GroEL1.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18230606?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Epub ahead of print	1037
1020	9	McCusker E, Robinson AS.	2008	Refolding of G protein alpha subunits from inclusion bodies expressed in Escherichia coli.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18249008?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Epub ahead of print	1037
1021	170	Fan X, Xu D, Lu B, Xia J, Wei D.	2008	Improving the refolding of NTA protein by urea gradient and arginine gradient size-exclusion chromatography.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18241925?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Epub ahead of print	1037
1022	53	Wang C, Wang L, Geng X.	2008	High Recovery Refolding of rhG-CSF from Escherichia coli, Using Urea Gradient Size Exclusion Chromatography.	24	209-213	http://www.ncbi.nlm.nih.gov/pubmed/18179225?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1024	9	Srivastava AK, Sharma Y, Chary KV.	2008	Overexpression, on-column refolding and isotopic labeling of Hahellin from Hahella chejuensis, a putative member of the betagamma-crystallin superfamily.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18267367?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Epub ahead of print	1037
1025	141	Legardinier S, Hubert JF, Bihan OL, Tascon C, Rocher C, Raguénès-Nicol C, Bondon A, Hardy S, Rumeur EL.	2008	Sub-domains of the dystrophin rod domain display contrasting lipid-binding and stability properties.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18261477?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Epub ahead of print	1037
1026	137	Stromer T, Fischer E, Richter K, Haslbeck M, Buchner J.	2004	Analysis of the regulation of the molecular chaperone Hsp26 by temperature-induced dissociation: the N-terminal domail is important for oligomer assembly and the binding of unfolding proteins.	279	11222-11228	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Stromer%20t,fischer%20E	n/a	1037
1027	137	Stromer T, Fischer E, Richter K, Haslbeck M, Buchner J.	2004	Analysis of the regulation of the molecular chaperone Hsp26 by temperature-induced dissociation: the N-terminal domail is important for oligomer assembly and the binding of unfolding proteins.	279	11222-11228	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Stromer%20t,fischer%20E	n/a	1037
1028	137	Stromer T, Fischer E, Richter K, Haslbeck M, Buchner J.	2004	Analysis of the regulation of the molecular chaperone Hsp26 by temperature-induced dissociation: the N-terminal domail is important for oligomer assembly and the binding of unfolding proteins.	279	11222-11228	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Stromer%20t,fischer%20E	n/a	1037
1029	171	Tsybovsky Y, Shubenok DV, Kravchuk ZI, Martsev SP.	2007	Folding of an antibody variable domain in two functional conformations in vitro: calorimetric and spectroscopic study of the anti-ferritin antibody VL domain.	20	481-490	http://www.ncbi.nlm.nih.gov/pubmed/17962224?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1030	172	Tsybovsky Y, Shubenok DV, Kravchuk ZI, Martsev SP.	2007	Folding of an antibody variable domain in two functional conformations in vitro: calorimetric and spectroscopic study of the anti-ferritin antibody VL domain.	20	481-490	http://www.ncbi.nlm.nih.gov/pubmed/17962224?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1031	11	Cherish Babu PV, Srinivas VK, Krishna Mohan V, Krishna E.	2008	Renaturation, purification and characterization of streptokinase expressed as inclusion body in recombinant E. coli.	861	218-226	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1032	130	Paul S, Punam S, Chaudhuri TK.	2007	Chaperone-assisted refolding of Escherichia coli maltodextrin glucosidase.	274	6000-6010	http://www.ncbi.nlm.nih.gov/pubmed/17983358?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1033	8	Chang CK, Sue SC, Yu TH, Hsieh CM, Tsai CK, Chiang YC, Lee SJ, Hsiao HH, Wu WJ, Chang CF, Huang TH.	2005	The dimer interface of the SARS coronavirus nucleocapsid protein adapts a porcine respiratory and reproductive syndrome virus-like structure.	579	5663-5668	http://www.ncbi.nlm.nih.gov/pubmed/16214138?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
